ARO_accession	ARO_gene_family	ARO_length	ARO_name	ARO_taxonomy_id	ARO_taxonomy_name
3001838	ACT beta-lactamase	1146	ACT-17	550	Enterobacter cloacae
3003162	OXA beta-lactamase	822	OXA-435	470	Acinetobacter baumannii
3002847	rifampin ADP-ribosyltransferase (Arr)	453	arr-2	287	Pseudomonas aeruginosa
3000495	Erm 23S ribosomal RNA methyltransferase	864	ErmD	1392	Bacillus anthracis
3001397	OXA beta-lactamase	828	OXA-2	2488	Plasmid R46
3000842	EBR beta-lactamase	708	EBR-1 beta-lactamase	247	Empedobacter brevis
3003177	IMI beta-lactamase	879	IMI-7	550	Enterobacter cloacae
3002652	APH(3')	780	APH(3')-VIa	470	Acinetobacter baumannii
3001474	OXA beta-lactamase	825	OXA-180	470	Acinetobacter baumannii
3002161	FOX beta-lactamase	1149	FOX-8	562	Escherichia coli
3001046	TEM beta-lactamase	861	TEM-186	562	Escherichia coli
3002444	OKP beta-lactamase	861	OKP-B-11	573	Klebsiella pneumoniae
3001476	OXA beta-lactamase	747	OXA-184	197	Campylobacter jejuni
3001925	CTX-M beta-lactamase	876	CTX-M-64	624	Shigella sonnei
3001418	OXA beta-lactamase	822	OXA-23	470	Acinetobacter baumannii
3002030	CMY beta-lactamase	1149	CMY-19	573	Klebsiella pneumoniae
3002508	PDC beta-lactamase	1194	PDC-9	287	Pseudomonas aeruginosa
3002531	AAC(3)	471	AAC(3)-Ic	287	Pseudomonas aeruginosa
3000175	major facilitator superfamily (MFS) antibiotic efflux pump	1203	tet(H)	747	Pasteurella multocida
3000566	major facilitator superfamily (MFS) antibiotic efflux pump	1188	tet(39)	309867	Acinetobacter sp. LUH5605
3000803	resistance-nodulation-cell division (RND) antibiotic efflux pump	1245	MexE	208964	Pseudomonas aeruginosa PAO1
3000813	resistance-nodulation-cell division (RND) antibiotic efflux pump	1020	MexS	1009714	Pseudomonas aeruginosa PAK
3000177	major facilitator superfamily (MFS) antibiotic efflux pump	1197	tet(J)	584	Proteus mirabilis
3000181	major facilitator superfamily (MFS) antibiotic efflux pump	1260	tet(V)	246196	Mycolicibacterium smegmatis MC2 155
3002556	AAC(6')	549	AAC(6')-Ii	1352	Enterococcus faecium
3001626	OXA beta-lactamase	825	OXA-88	470	Acinetobacter baumannii
3001158	SHV beta-lactamase	861	SHV-109	573	Klebsiella pneumoniae
3002171	MIR beta-lactamase	1146	MIR-6	550	Enterobacter cloacae
3000957	TEM beta-lactamase	861	TEM-90	562	Escherichia coli
3002858	trimethoprim resistant dihydrofolate reductase dfr	498	dfrA12	573	Klebsiella pneumoniae
3002099	CMY beta-lactamase	1146	CMY-86	546	Citrobacter freundii
3001469	OXA beta-lactamase	822	OXA-169	470	Acinetobacter baumannii
3002860	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA17	287	Pseudomonas aeruginosa
3001402	OXA beta-lactamase	801	OXA-7	562	Escherichia coli
3001308	streptogramin vgb lyase	888	vgbB	29382	Staphylococcus cohnii
3001983	CTX-M beta-lactamase	876	CTX-M-124	562	Escherichia coli
3001022	TEM beta-lactamase	861	TEM-156	584	Proteus mirabilis
3002076	CMY beta-lactamase	1146	CMY-63	546	Citrobacter freundii
3001550	OXA beta-lactamase	831	OXA-363	28090	Acinetobacter lwoffii
3002481	AER beta-lactamase	915	AER-1	644	Aeromonas hydrophila
3002802	quinolone resistance protein (qnr)	657	QnrVC5	676	Vibrio fluvialis
3001499	OXA beta-lactamase	801	OXA-240	287	Pseudomonas aeruginosa
3001901	CTX-M beta-lactamase	876	CTX-M-39	562	Escherichia coli
3002313	KPC beta-lactamase	882	KPC-3	573	Klebsiella pneumoniae
3001013	TEM beta-lactamase	861	TEM-146	562	Escherichia coli
3001826	ACT beta-lactamase	1143	ACT-9	549	Pantoea agglomerans
3000598	Erm 23S ribosomal RNA methyltransferase	969	Erm(31)	54571	Streptomyces venezuelae
3002909	glycopeptide resistance gene cluster	1050	vanG	1351	Enterococcus faecalis
3001080	SHV beta-lactamase	780	SHV-22	573	Klebsiella pneumoniae
3000993	TEM beta-lactamase	861	TEM-129	571	Klebsiella oxytoca
3002749	quinolone resistance protein (qnr)	648	QnrB34	67827	Citrobacter werkmanii
3003111	ABC-F ATP-binding cassette ribosomal protection protein	1479	lsaB	1296	Staphylococcus sciuri
3002615	ANT(3'')	792	aadA15	287	Pseudomonas aeruginosa
3002107	CMY beta-lactamase	1146	CMY-94	562	Escherichia coli
3002174	MIR beta-lactamase	1146	MIR-9	61645	Enterobacter asburiae
3002421	OKP beta-lactamase	861	OKP-A-4	573	Klebsiella pneumoniae
3000421	major facilitator superfamily (MFS) antibiotic efflux pump	1401	norB	1639	Listeria monocytogenes
3002359	NDM beta-lactamase	813	NDM-9	72407	Klebsiella pneumoniae subsp. pneumoniae
3001547	OXA beta-lactamase	831	OXA-360	108981	Acinetobacter schindleri
3002057	CMY beta-lactamase	1146	CMY-46	562	Escherichia coli
3000556	tetracycline-resistant ribosomal protection protein	1923	tet(44)	32019	Campylobacter fetus subsp. fetus
3001479	OXA beta-lactamase	822	OXA-194	106654	Acinetobacter nosocomialis
3000923	TEM beta-lactamase	861	TEM-54	562	Escherichia coli
3002737	quinolone resistance protein (qnr)	648	QnrB22	67827	Citrobacter werkmanii
3002322	KPC beta-lactamase	882	KPC-12	573	Klebsiella pneumoniae
3002094	CMY beta-lactamase	1146	CMY-81	546	Citrobacter freundii
3002195	IMP beta-lactamase	741	IMP-4	470	Acinetobacter baumannii
3000791	resistance-nodulation-cell division (RND) antibiotic efflux pump	1512	mdsC	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
3000783	resistance-nodulation-cell division (RND) antibiotic efflux pump	1104	cmeA	360109	Campylobacter jejuni subsp. doylei 269.97
3001965	CTX-M beta-lactamase	876	CTX-M-105	562	Escherichia coli
3000191	tetracycline-resistant ribosomal protection protein	1974	tetQ	817	Bacteroides fragilis
3001709	OXA beta-lactamase	828	OXA-182	470	Acinetobacter baumannii
3001660	OXA beta-lactamase	825	OXA-176	470	Acinetobacter baumannii
3001515	OXA beta-lactamase	822	OXA-327	471	Acinetobacter calcoaceticus
3001673	OXA beta-lactamase	825	OXA-248	470	Acinetobacter baumannii
3002824	Erm 23S ribosomal RNA methyltransferase	780	ErmV	1938	Streptomyces viridochromogenes
3002841	streptogramin vat acetyltransferase	639	vatB	1280	Staphylococcus aureus
3001541	OXA beta-lactamase	822	OXA-354	471	Acinetobacter calcoaceticus
3001214	major facilitator superfamily (MFS) antibiotic efflux pump	1233	mdtM	511145	Escherichia coli str. K-12 substr. MG1655
3002370	VEB beta-lactamase	900	VEB-1	509173	Acinetobacter baumannii AYE
3002823	Erm 23S ribosomal RNA methyltransferase	900	ErmH	80858	Streptomyces thermotolerans
3001411	OXA beta-lactamase	775	OXA-16	287	Pseudomonas aeruginosa
3001111	SHV beta-lactamase	861	SHV-55	573	Klebsiella pneumoniae
3001619	OXA beta-lactamase	825	OXA-71	470	Acinetobacter baumannii
3003107	major facilitator superfamily (MFS) antibiotic efflux pump	1230	mef(B)	562	Escherichia coli
3001352	SHV beta-lactamase	861	SHV-168	573	Klebsiella pneumoniae
3000251	ABC-F ATP-binding cassette ribosomal protection protein	1467	msrA	1282	Staphylococcus epidermidis
3003151	CARB beta-lactamase	852	CARB-22	223926	Vibrio parahaemolyticus RIMD 2210633
3001890	CTX-M beta-lactamase	876	CTX-M-28	562	Escherichia coli
3002309	VIM beta-lactamase	801	VIM-39	573	Klebsiella pneumoniae
3000448	major facilitator superfamily (MFS) antibiotic efflux pump	1536	QepA1	548	Klebsiella aerogenes
3002144	DHA beta-lactamase	1140	DHA-13	582	Morganella morganii
3001357	SHV beta-lactamase	861	SHV-173	573	Klebsiella pneumoniae
3002760	quinolone resistance protein (qnr)	645	QnrB45	562	Escherichia coli
3002522	ATP-binding cassette (ABC) antibiotic efflux pump	1848	novA	193462	Streptomyces niveus
3002271	VIM beta-lactamase	801	VIM-1	287	Pseudomonas aeruginosa
3001802	OXA beta-lactamase	828	OXA-141	287	Pseudomonas aeruginosa
3004606	Erm 23S ribosomal RNA methyltransferase	756	erm(40)	53462	Mycolicibacterium mageritense
3000998	TEM beta-lactamase	861	TEM-134	545	Citrobacter koseri
3000380	fosC phosphotransferase family	549	FosC	317	Pseudomonas syringae
3001340	SHV beta-lactamase	861	SHV-119	573	Klebsiella pneumoniae
3001451	OXA beta-lactamase	828	OXA-139	470	Acinetobacter baumannii
3003157	TEM beta-lactamase	861	TEM-219	562	Escherichia coli
3002929	glycopeptide resistance gene cluster	693	vanRN	1352	Enterococcus faecium
3002518	OCH beta-lactamase	1173	OCH-5	529	Ochrobactrum anthropi
3001670	OXA beta-lactamase	828	OXA-231	470	Acinetobacter baumannii
3003061	viomycin phosphotransferase	864	vph	1960	Streptomyces vinaceus
3001265	Erm 23S ribosomal RNA methyltransferase	1011	Erm(30)	54571	Streptomyces venezuelae
3001043	TEM beta-lactamase	858	TEM-178	615	Serratia marcescens
3000778	resistance-nodulation-cell division (RND) antibiotic efflux pump	1221	adeG	509173	Acinetobacter baumannii AYE
3002602	ANT(3'')	780	aadA2	573	Klebsiella pneumoniae
3002041	CMY beta-lactamase	1143	CMY-30	562	Escherichia coli
3001869	CTX-M beta-lactamase	876	CTX-M-6	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3001895	CTX-M beta-lactamase	876	CTX-M-33	562	Escherichia coli
3000616	ABC-F ATP-binding cassette ribosomal protection protein	1218	mel	1314	Streptococcus pyogenes
3000526	resistance-nodulation-cell division (RND) antibiotic efflux pump	633	cmeR	192222	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
3000196	tetracycline-resistant ribosomal protection protein	1920	tet32	562	Escherichia coli
3002178	MIR beta-lactamase	1146	MIR-13	61645	Enterobacter asburiae
3003676	AAC(6')	555	AAC(6')-Ib'	287	Pseudomonas aeruginosa
3002064	CMY beta-lactamase	1146	CMY-53	562	Escherichia coli
3001583	OXA beta-lactamase	843	OXA-397	470	Acinetobacter baumannii
3001135	SHV beta-lactamase	861	SHV-81	573	Klebsiella pneumoniae
3001007	TEM beta-lactamase	861	TEM-144	28144	Salmonella enterica subsp. enterica serovar Derby
3002622	ANT(3'')	834	aadA6/aadA10	287	Pseudomonas aeruginosa
3000316	macrolide phosphotransferase (MPH)	906	mphA	562	Escherichia coli
3002411	OXY beta-lactamase	873	OXY-5-1	571	Klebsiella oxytoca
3000977	TEM beta-lactamase	861	TEM-114	548	Klebsiella aerogenes
3002525	AAC(2')	546	AAC(2')-Ic	83332	Mycobacterium tuberculosis H37Rv
3002085	CMY beta-lactamase	1146	CMY-72	546	Citrobacter freundii
3000676	major facilitator superfamily (MFS) antibiotic efflux pump	414	H-NS	386585	Escherichia coli O157:H7 str. Sakai
3002159	FOX beta-lactamase	1149	FOX-5	573	Klebsiella pneumoniae
3001956	CTX-M beta-lactamase	876	CTX-M-96	573	Klebsiella pneumoniae
3003165	CTX-M beta-lactamase	876	CTX-M-157	573	Klebsiella pneumoniae
3003010	resistance-nodulation-cell division (RND) antibiotic efflux pump	3084	ceoB	292	Burkholderia cepacia
3002352	GES beta-lactamase	861	GES-23	287	Pseudomonas aeruginosa
3001908	CTX-M beta-lactamase	876	CTX-M-46	573	Klebsiella pneumoniae
3001775	OXA beta-lactamase	801	OXA-119	77133	uncultured bacterium
3003007	major facilitator superfamily (MFS) antibiotic efflux pump	1170	bmr	1423	Bacillus subtilis
3002780	quinolone resistance protein (qnr)	645	QnrB68	57706	Citrobacter braakii
3001813	OXA beta-lactamase	870	OXA-55	38313	Shewanella algae
3001089	SHV beta-lactamase	861	SHV-31	573	Klebsiella pneumoniae
3002648	APH(3')	789	APH(3')-IVa	1397	Bacillus circulans
3003048	major facilitator superfamily (MFS) antibiotic efflux pump	1233	rosA	34054	Yersinia enterocolitica (type O:8)
3001188	SHV beta-lactamase	858	SHV-149	573	Klebsiella pneumoniae
3002769	quinolone resistance protein (qnr)	681	QnrB56	546	Citrobacter freundii
3003053	resistance-nodulation-cell division (RND) antibiotic efflux pump	1416	smeC	40324	Stenotrophomonas maltophilia
3002167	MIR beta-lactamase	1146	MIR-4	562	Escherichia coli
3002624	ANT(4')	759	ANT(4')-IIa	287	Pseudomonas aeruginosa
3002755	quinolone resistance protein (qnr)	645	QnrB40	57706	Citrobacter braakii
3002126	CMY beta-lactamase	1146	CMY-115	546	Citrobacter freundii
3001766	OXA beta-lactamase	810	OXA-192	52584	Brachyspira pilosicoli
3002792	quinolone resistance protein (qnr)	656	QnrS3	562	Escherichia coli
3002567	AAC(6')	441	AAC(6')-Iw	70350	Acinetobacter sp. 640
3001928	CTX-M beta-lactamase	876	CTX-M-67	562	Escherichia coli
3002280	VIM beta-lactamase	801	VIM-10	287	Pseudomonas aeruginosa
3000595	Erm 23S ribosomal RNA methyltransferase	735	ErmT	28406	Plasmid pGT633
3001487	OXA beta-lactamase	828	OXA-210	287	Pseudomonas aeruginosa
3002345	GES beta-lactamase	864	GES-16	615	Serratia marcescens
3000914	TEM beta-lactamase	861	TEM-45	562	Escherichia coli
3000967	TEM beta-lactamase	861	TEM-104	573	Klebsiella pneumoniae
3002726	quinolone resistance protein (qnr)	648	QnrB12	67827	Citrobacter werkmanii
3001641	OXA beta-lactamase	825	OXA-110	470	Acinetobacter baumannii
3000846	SIM beta-lactamase	741	SIM-1	106648	Acinetobacter bereziniae
3002316	KPC beta-lactamase	882	KPC-6	573	Klebsiella pneumoniae
3002270	IND beta-lactamase	732	IND-15	253	Chryseobacterium indologenes
3001092	SHV beta-lactamase	861	SHV-34	562	Escherichia coli
3001970	CTX-M beta-lactamase	877	CTX-M-110	1074431	Shigella sp. SH165
3001635	OXA beta-lactamase	825	OXA-82	470	Acinetobacter baumannii
3002440	OKP beta-lactamase	861	OKP-B-7	573	Klebsiella pneumoniae
3001004	TEM beta-lactamase	861	TEM-141	550	Enterobacter cloacae
3001042	TEM beta-lactamase	861	TEM-177	584	Proteus mirabilis
3001969	CTX-M beta-lactamase	865	CTX-M-109	1074437	Shigella sp. SH361
3001482	OXA beta-lactamase	822	OXA-197	106654	Acinetobacter nosocomialis
3003561	Sed beta-lactamase	888	Sed-1	67826	Citrobacter sedlakii
3002895	streptothricin acetyltransferase (SAT)	525	SAT-2	562	Escherichia coli
3002891	tetracycline-resistant ribosomal protection protein	1992	otr(A)	1927	Streptomyces rimosus
3000168	major facilitator superfamily (MFS) antibiotic efflux pump	1185	tet(D)	424720	Shigella flexneri Y
3000149	fosfomycin thiol transferase	408	FosA	208964	Pseudomonas aeruginosa PAO1
3002684	chloramphenicol acetyltransferase (CAT)	642	catII	727	Haemophilus influenzae
3002445	OKP beta-lactamase	789	OKP-B-12	573	Klebsiella pneumoniae
3001941	CTX-M beta-lactamase	876	CTX-M-80	573	Klebsiella pneumoniae
3000300	ABC-F ATP-binding cassette ribosomal protection protein	1497	lsaA	1201292	Enterococcus faecalis ATCC 29212
3002549	AAC(6')	441	AAC(6')-Ic	615	Serratia marcescens
3004608	macrolide esterase	1227	EreD	34085	Riemerella anatipestifer
3002386	BEL beta-lactamase	852	BEL-2	287	Pseudomonas aeruginosa
3002495	CTX-M beta-lactamase	876	CTX-M-85	211968	Salmonella enterica subsp. enterica serovar Albany
3002261	IND beta-lactamase	720	IND-5	253	Chryseobacterium indologenes
3002394	OXY beta-lactamase	876	OXY-1-6	571	Klebsiella oxytoca
3002971	glycopeptide resistance gene cluster	2109	vanTE	1351	Enterococcus faecalis
3001841	ACT beta-lactamase	1146	ACT-20	158836	Enterobacter hormaechei
3002201	IMP beta-lactamase	741	IMP-10	287	Pseudomonas aeruginosa
3002412	OXY beta-lactamase	873	OXY-5-2	571	Klebsiella oxytoca
3001642	OXA beta-lactamase	825	OXA-111	470	Acinetobacter baumannii
3000774	resistance-nodulation-cell division (RND) antibiotic efflux pump	1191	adeA	470	Acinetobacter baumannii
3001713	OXA beta-lactamase	828	OXA-214	29430	Acinetobacter haemolyticus
3000794	resistance-nodulation-cell division (RND) antibiotic efflux pump	3078	mdtC	511145	Escherichia coli str. K-12 substr. MG1655
3001866	CTX-M beta-lactamase	876	CTX-M-3	546	Citrobacter freundii
3000833	major facilitator superfamily (MFS) antibiotic efflux pump	3594	evgS	511145	Escherichia coli str. K-12 substr. MG1655
3001186	SHV beta-lactamase	858	SHV-147	573	Klebsiella pneumoniae
3000617	methicillin resistant PBP2	2007	mecA	1280	Staphylococcus aureus
3001120	SHV beta-lactamase	861	SHV-65	573	Klebsiella pneumoniae
3002485	subclass B3 LRA beta-lactamase	909	LRA-2	506520	uncultured bacterium BLR2
3001614	OXA beta-lactamase	825	OXA-65	470	Acinetobacter baumannii
3001470	OXA beta-lactamase	822	OXA-170	470	Acinetobacter baumannii
3002560	AAC(6')	552	AAC(6')-Iq	573	Klebsiella pneumoniae
3002939	vanS	1113	vanSM	1352	Enterococcus faecium
3002625	ANT(4')	756	ANT(4')-IIb	287	Pseudomonas aeruginosa
3000516	major facilitator superfamily (MFS) antibiotic efflux pump	531	emrR	511145	Escherichia coli str. K-12 substr. MG1655
3001914	CTX-M beta-lactamase	876	CTX-M-52	573	Klebsiella pneumoniae
3002647	APH(3')	795	APH(3')-IIIa	1273173	Campylobacter coli CVM N29710
3002944	vanH	972	vanHD	1352	Enterococcus faecium
3001173	SHV beta-lactamase	813	SHV-126	562	Escherichia coli
3002722	quinolone resistance protein (qnr)	645	QnrB8	546	Citrobacter freundii
3002878	Bc beta-lactamase	771	BcII	1396	Bacillus cereus
3000828	resistance-nodulation-cell division (RND) antibiotic efflux pump	723	baeR	316407	Escherichia coli str. K-12 substr. W3110
3000090	class A Bacillus anthracis Bla beta-lactamase	930	Bla1	1392	Bacillus anthracis
3000810	resistance-nodulation-cell division (RND) antibiotic efflux pump	1239	mtrC	122586	Neisseria meningitidis MC58
3001810	OXA beta-lactamase	828	OXA-53	58095	Salmonella enterica subsp. enterica serovar Agona
3001466	OXA beta-lactamase	822	OXA-166	470	Acinetobacter baumannii
3000807	resistance-nodulation-cell division (RND) antibiotic efflux pump	1113	MexH	208964	Pseudomonas aeruginosa PAO1
3001146	SHV beta-lactamase	861	SHV-94	573	Klebsiella pneumoniae
3003148	OXA beta-lactamase	825	OXA-425	470	Acinetobacter baumannii
3002258	IND beta-lactamase	732	IND-2a	253	Chryseobacterium indologenes
3000960	TEM beta-lactamase	861	TEM-93	562	Escherichia coli
3002799	quinolone resistance protein (qnr)	657	QnrVC1	666	Vibrio cholerae
3001500	OXA beta-lactamase	801	OXA-251	287	Pseudomonas aeruginosa
3002334	GES beta-lactamase	864	GES-5	562	Escherichia coli
3001016	TEM beta-lactamase	861	TEM-149	548	Klebsiella aerogenes
3003018	trimethoprim resistant dihydrofolate reductase dfr	498	dfrA22	77133	uncultured bacterium
3001991	CTX-M beta-lactamase	876	CTX-M-132	562	Escherichia coli
3002294	VIM beta-lactamase	801	VIM-24	573	Klebsiella pneumoniae
3001495	OXA beta-lactamase	801	OXA-233	546	Citrobacter freundii
3001669	OXA beta-lactamase	825	OXA-223	470	Acinetobacter baumannii
3002222	IMP beta-lactamase	738	IMP-31	287	Pseudomonas aeruginosa
3002240	CARB beta-lactamase	867	CARB-1	287	Pseudomonas aeruginosa
3002113	CMY beta-lactamase	1146	CMY-101	562	Escherichia coli
3002588	AAC(6')	555	AAC(6')-I30	58095	Salmonella enterica subsp. enterica serovar Agona
3002703	major facilitator superfamily (MFS) antibiotic efflux pump	1176	cmx	43770	Corynebacterium striatum
3000865	ole glycosyltransferase	1248	oleD	1890	Streptomyces antibioticus
3000753	multidrug and toxic compound extrusion (MATE) transporter	1347	abeM	470	Acinetobacter baumannii
3002781	quinolone resistance protein (qnr)	645	QnrB69	546	Citrobacter freundii
3002581	AAC(6')	612	AAC(6')-Ib10	287	Pseudomonas aeruginosa
3001888	CTX-M beta-lactamase	876	CTX-M-26	573	Klebsiella pneumoniae
3000230	ANT(2'')	534	ANT(2'')-Ia	287	Pseudomonas aeruginosa
3002037	CMY beta-lactamase	1146	CMY-26	571	Klebsiella oxytoca
3002022	CMY beta-lactamase	1149	CMY-11	562	Escherichia coli
3002185	MOX beta-lactamase	1152	MOX-6	648	Aeromonas caviae
3001921	CTX-M beta-lactamase	876	CTX-M-60	573	Klebsiella pneumoniae
3002535	AAC(3)	861	AAC(3)-IIc	562	Escherichia coli
3001684	OXA beta-lactamase	825	OXA-313	470	Acinetobacter baumannii
3001053	TEM beta-lactamase	861	TEM-193	470	Acinetobacter baumannii
3000578	CcrA beta-lactamase	750	CcrA	817	Bacteroides fragilis
3002668	16S rRNA methyltransferase (G1405)	795	rmtG	573	Klebsiella pneumoniae
3001861	IMI beta-lactamase	879	IMI-4	550	Enterobacter cloacae
3001568	OXA beta-lactamase	825	OXA-382	470	Acinetobacter baumannii
3000790	resistance-nodulation-cell division (RND) antibiotic efflux pump	3168	mdsB	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
3002630	ANT(9)	783	ANT(9)-Ia	1280	Staphylococcus aureus
3001649	OXA beta-lactamase	825	OXA-99	470	Acinetobacter baumannii
3003036	ABC-F ATP-binding cassette ribosomal protection protein	1710	oleB	1890	Streptomyces antibioticus
3003180	KPC beta-lactamase	882	KPC-22	573	Klebsiella pneumoniae
3000838	major facilitator superfamily (MFS) antibiotic efflux pump	660	arlR	426430	Staphylococcus aureus subsp. aureus str. Newman
3001952	CTX-M beta-lactamase	876	CTX-M-92	562	Escherichia coli
3002619	ANT(3'')	792	aadA22	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3000851	THIN-B beta-lactamase	951	THIN-B	29581	Janthinobacterium lividum
3001694	OXA beta-lactamase	831	OXA-257	106648	Acinetobacter bereziniae
3001406	OXA beta-lactamase	801	OXA-11	287	Pseudomonas aeruginosa
3002865	trimethoprim resistant dihydrofolate reductase dfr	486	dfrC	176280	Staphylococcus epidermidis ATCC 12228
